target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.100895161_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.100895161_T_2,0.005499594244693156,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,rs11680126_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,rs11680126_C_1,0.0015371491832388397,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,rs11680126_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.111912714_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.111912714_G_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.111912714_G_2,0.004392248515888259,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.113776689_T_0,0.001143030554473648,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.113776689_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.113776689_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.113852747_C_0,0.01912840631111406,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.113852747_C_1,0.03332543063778523,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.113852747_C_2,0.005058355288324466,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.116257436_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.116257436_A_1,0.01925441534819813,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.116257436_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.118617705_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.118617705_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.118617705_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.129203155_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.129203155_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.129203155_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.129915335_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.129915335_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.129915335_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.130660199_C_0,0.036152418280115846,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.130660199_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.130660199_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.140723636_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.140723636_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.140723636_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.170296220_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.170296220_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.170296220_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.175197825_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.175197825_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.175197825_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.185007951_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.185007951_G_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.185007951_G_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.198991741_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.198991741_G_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.198991741_G_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.200618355_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.200618355_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.200618355_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.206723109_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.206723109_G_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.206723109_G_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.209044140_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.209044140_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.209044140_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.214014510_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.214014510_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.214014510_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.226352460_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.226352460_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.226352460_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.230081608_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.230081608_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.230081608_T_2,0.011974460991833852,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.230269648_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.230269648_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.230269648_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.231543932_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.231543932_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.231543932_C_2,0.004250951024203113,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.231700133_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.231700133_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.231700133_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.237519005_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.237519005_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_2.237519005_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,rs1669778_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,rs1669778_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,rs1669778_T_2,0.04535776675995646,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.77024_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.77024_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.77024_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.338223_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.338223_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.338223_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.3224071_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.3224071_G_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.3224071_G_2,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.5344245_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.5344245_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,1712542226,genomic,JHU_3.5344245_A_2,0.0,2000
